0.0351,0.149,0.2081,0.3769,0.4349,0.5229,0.6432,0.661,0.8529,1.0562,0.0897,0.1899,0.1996,0.3017,0.3539,0.4481,0.6291,0.6494,0.788,0.9881,0.21,0.3184,0.3967,0.5336,0.6709,0.7621,0.824,0.8795,0.9248,0.9777,0.065,0.2303,0.2958,0.4226,0.5035,0.583,0.7156,0.7518,0.8167,0.9355,0.1045,0.2008,0.2237,0.3608,0.4381,0.5386,0.6793,0.7889,0.8915,1.0236,0.0604,0.0836,0.1594,0.3315,0.3829,0.467,0.6001,0.7236,0.9653,1.2192,0.0794,0.1594,0.2231,0.3967,0.4386,0.4818,0.5523,0.686,0.7117,0.9966,0.1301,0.3328,0.6463,0.8234,0.8408,0.8574,0.9298,0.9449,0.9709,0.9943,0.1509,0.2291,0.3197,0.3683,0.4558,0.5033,0.6822,0.699,0.8763,0.9576,0.0339,0.0856,0.0994,0.2807,0.3655,0.54,0.6807,0.7947,0.9326,1.1564,0.0695,0.0977,0.1009,0.2271,0.2614,0.298,0.37,0.4165,0.5507,0.7473,0.0,0.0,6.2976,0.1994,0.0,0.0,0.0,26.2427,0.0,0.0,0.006
0.0351,0.149,0.2081,0.3769,0.4349,0.5229,0.6432,0.661,0.8529,1.0562,0.0897,0.1899,0.1996,0.3017,0.3539,0.4481,0.6291,0.6494,0.788,0.9881,0.1453,0.2592,0.3273,0.4541,0.559,0.6433,0.7486,0.8024,0.8831,0.9791,0.0611,0.0789,0.1519,0.2076,0.243,0.325,0.4823,0.614,0.9155,1.2186,0.1045,0.2008,0.2237,0.3608,0.4381,0.5386,0.6793,0.7889,0.8915,1.0236,0.0604,0.0836,0.1594,0.3315,0.3829,0.467,0.6001,0.7236,0.9653,1.2192,0.0794,0.1594,0.2231,0.3967,0.4386,0.4818,0.5523,0.686,0.7117,0.9966,0.1303,0.3316,0.6415,0.8178,0.8364,0.854,0.927,0.9427,0.9696,0.9941,0.1509,0.2291,0.3197,0.3683,0.4558,0.5033,0.6822,0.699,0.8763,0.9576,0.0339,0.0856,0.0994,0.2807,0.3655,0.54,0.6807,0.7947,0.9326,1.1564,0.0711,0.1071,0.1162,0.2424,0.279,0.3211,0.4022,0.4527,0.586,0.7879,0.0,0.0,0.878,0.0,0.0,0.0,0.0,25.2602,0.0,0.0,0.0
0.0351,0.149,0.2081,0.3769,0.4349,0.5229,0.6432,0.661,0.8529,1.0562,0.0897,0.1899,0.1996,0.3017,0.3539,0.4481,0.6291,0.6494,0.788,0.9881,0.0432,0.0996,0.1353,0.2526,0.2853,0.362,0.5477,0.6261,0.8331,1.0678,0.0611,0.0789,0.1519,0.2076,0.243,0.325,0.4823,0.614,0.9155,1.2186,0.1045,0.2008,0.2237,0.3608,0.4381,0.5386,0.6793,0.7889,0.8915,1.0236,0.0604,0.0836,0.1594,0.3315,0.3829,0.467,0.6001,0.7236,0.9653,1.2192,0.0794,0.1594,0.2231,0.3967,0.4386,0.4818,0.5523,0.686,0.7117,0.9966,0.1302,0.3314,0.6408,0.817,0.8358,0.8535,0.9266,0.9423,0.9694,0.9941,0.1509,0.2291,0.3197,0.3683,0.4558,0.5033,0.6822,0.699,0.8763,0.9576,0.0339,0.0856,0.0994,0.2807,0.3655,0.54,0.6807,0.7947,0.9326,1.1564,0.0711,0.1071,0.1162,0.2424,0.279,0.3211,0.4022,0.4527,0.586,0.7879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1283,0.0,0.0,0.0
0.0351,0.149,0.2081,0.3769,0.4349,0.5229,0.6432,0.661,0.8529,1.0562,0.0897,0.1899,0.1996,0.3017,0.3539,0.4481,0.6291,0.6494,0.788,0.9881,0.0432,0.0996,0.1353,0.2526,0.2853,0.362,0.5477,0.6261,0.8331,1.0678,0.0611,0.0789,0.1519,0.2076,0.243,0.325,0.4823,0.614,0.9155,1.2186,0.1045,0.2008,0.2237,0.3608,0.4381,0.5386,0.6793,0.7889,0.8915,1.0236,0.0604,0.0836,0.1594,0.3315,0.3829,0.467,0.6001,0.7236,0.9653,1.2192,0.0794,0.1594,0.2231,0.3967,0.4386,0.4818,0.5523,0.686,0.7117,0.9966,0.1302,0.3312,0.6402,0.8163,0.8351,0.8529,0.9261,0.9419,0.9692,0.9941,0.1509,0.2291,0.3197,0.3683,0.4558,0.5033,0.6822,0.699,0.8763,0.9576,0.0339,0.0856,0.0994,0.2807,0.3655,0.54,0.6807,0.7947,0.9326,1.1564,0.0711,0.1071,0.1162,0.2424,0.279,0.3211,0.4022,0.4527,0.586,0.7879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9946,0.0,0.0,0.0
0.0351,0.149,0.2081,0.3769,0.4349,0.5229,0.6432,0.661,0.8529,1.0562,0.0897,0.1899,0.1996,0.3017,0.3539,0.4481,0.6291,0.6494,0.788,0.9881,0.0432,0.0996,0.1353,0.2526,0.2853,0.362,0.5477,0.6261,0.8331,1.0678,0.0611,0.0789,0.1519,0.2076,0.243,0.325,0.4823,0.614,0.9155,1.2186,0.1045,0.2008,0.2237,0.3608,0.4381,0.5386,0.6793,0.7889,0.8915,1.0236,0.0604,0.0836,0.1594,0.3315,0.3829,0.467,0.6001,0.7236,0.9653,1.2192,0.0794,0.1594,0.2231,0.3967,0.4386,0.4818,0.5523,0.686,0.7117,0.9966,0.1302,0.331,0.6396,0.8155,0.8344,0.8523,0.9257,0.9416,0.9691,0.9941,0.1509,0.2291,0.3197,0.3683,0.4558,0.5033,0.6822,0.699,0.8763,0.9576,0.0339,0.0856,0.0994,0.2807,0.3655,0.54,0.6807,0.7947,0.9326,1.1564,0.0711,0.1071,0.1162,0.2424,0.279,0.3211,0.4022,0.4527,0.586,0.7879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8591,0.0,0.0,0.0
0.0351,0.149,0.2081,0.3769,0.4349,0.5229,0.6432,0.661,0.8529,1.0562,0.0897,0.1899,0.1996,0.3017,0.3539,0.4481,0.6291,0.6494,0.788,0.9881,0.0432,0.0996,0.1353,0.2526,0.2853,0.362,0.5477,0.6261,0.8331,1.0678,0.0611,0.0789,0.1519,0.2076,0.243,0.325,0.4823,0.614,0.9155,1.2186,0.1045,0.2008,0.2237,0.3608,0.4381,0.5386,0.6793,0.7889,0.8915,1.0236,0.0604,0.0836,0.1594,0.3315,0.3829,0.467,0.6001,0.7236,0.9653,1.2192,0.0794,0.1594,0.2231,0.3967,0.4386,0.4818,0.5523,0.686,0.7117,0.9966,0.1302,0.3308,0.6389,0.8147,0.8338,0.8517,0.9253,0.9412,0.9689,0.9941,0.1509,0.2291,0.3197,0.3683,0.4558,0.5033,0.6822,0.699,0.8763,0.9576,0.0339,0.0856,0.0994,0.2807,0.3655,0.54,0.6807,0.7947,0.9326,1.1564,0.0711,0.1071,0.1162,0.2424,0.279,0.3211,0.4022,0.4527,0.586,0.7879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7219,0.0,0.0,0.0
0.0351,0.149,0.2081,0.3769,0.4349,0.5229,0.6432,0.661,0.8529,1.0562,0.0897,0.1899,0.1996,0.3017,0.3539,0.4481,0.6291,0.6494,0.788,0.9881,0.0432,0.0996,0.1353,0.2526,0.2853,0.362,0.5477,0.6261,0.8331,1.0678,0.0611,0.0789,0.1519,0.2076,0.243,0.325,0.4823,0.614,0.9155,1.2186,0.1045,0.2008,0.2237,0.3608,0.4381,0.5386,0.6793,0.7889,0.8915,1.0236,0.0604,0.0836,0.1594,0.3315,0.3829,0.467,0.6001,0.7236,0.9653,1.2192,0.0794,0.1594,0.2231,0.3967,0.4386,0.4818,0.5523,0.686,0.7117,0.9966,0.1302,0.3305,0.6382,0.8139,0.833,0.8511,0.9248,0.9408,0.9687,0.9941,0.1509,0.2291,0.3197,0.3683,0.4558,0.5033,0.6822,0.699,0.8763,0.9576,0.0339,0.0856,0.0994,0.2807,0.3655,0.54,0.6807,0.7947,0.9326,1.1564,0.0711,0.1071,0.1162,0.2424,0.279,0.3211,0.4022,0.4527,0.586,0.7879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5822,0.0,0.0,0.0
0.0351,0.149,0.2081,0.3769,0.4349,0.5229,0.6432,0.661,0.8529,1.0562,0.0897,0.1899,0.1996,0.3017,0.3539,0.4481,0.6291,0.6494,0.788,0.9881,0.0432,0.0996,0.1353,0.2526,0.2853,0.362,0.5477,0.6261,0.8331,1.0678,0.0611,0.0789,0.1519,0.2076,0.243,0.325,0.4823,0.614,0.9155,1.2186,0.1045,0.2008,0.2237,0.3608,0.4381,0.5386,0.6793,0.7889,0.8915,1.0236,0.0604,0.0836,0.1594,0.3315,0.3829,0.467,0.6001,0.7236,0.9653,1.2192,0.0794,0.1594,0.2231,0.3967,0.4386,0.4818,0.5523,0.686,0.7117,0.9966,0.1301,0.3303,0.6376,0.8131,0.8323,0.8505,0.9243,0.9404,0.9686,0.9941,0.1509,0.2291,0.3197,0.3683,0.4558,0.5033,0.6822,0.699,0.8763,0.9576,0.0339,0.0856,0.0994,0.2807,0.3655,0.54,0.6807,0.7947,0.9326,1.1564,0.0711,0.1071,0.1162,0.2424,0.279,0.3211,0.4022,0.4527,0.586,0.7879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4401,0.0,0.0,0.0
0.0351,0.149,0.2081,0.3769,0.4349,0.5229,0.6432,0.661,0.8529,1.0562,0.0897,0.1899,0.1996,0.3017,0.3539,0.4481,0.6291,0.6494,0.788,0.9881,0.0432,0.0996,0.1353,0.2526,0.2853,0.362,0.5477,0.6261,0.8331,1.0678,0.0611,0.0789,0.1519,0.2076,0.243,0.325,0.4823,0.614,0.9155,1.2186,0.1045,0.2008,0.2237,0.3608,0.4381,0.5386,0.6793,0.7889,0.8915,1.0236,0.0604,0.0836,0.1594,0.3315,0.3829,0.467,0.6001,0.7236,0.9653,1.2192,0.0794,0.1594,0.2231,0.3967,0.4386,0.4818,0.5523,0.686,0.7117,0.9966,0.1301,0.3301,0.6368,0.8122,0.8316,0.8499,0.9238,0.94,0.9684,0.9941,0.1509,0.2291,0.3197,0.3683,0.4558,0.5033,0.6822,0.699,0.8763,0.9576,0.0339,0.0856,0.0994,0.2807,0.3655,0.54,0.6807,0.7947,0.9326,1.1564,0.0711,0.1071,0.1162,0.2424,0.279,0.3211,0.4022,0.4527,0.586,0.7879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2956,0.0,0.0,0.0
0.0351,0.149,0.2081,0.3769,0.4349,0.5229,0.6432,0.661,0.8529,1.0562,0.0897,0.1899,0.1996,0.3017,0.3539,0.4481,0.6291,0.6494,0.788,0.9881,0.0432,0.0996,0.1353,0.2526,0.2853,0.362,0.5477,0.6261,0.8331,1.0678,0.0611,0.0789,0.1519,0.2076,0.243,0.325,0.4823,0.614,0.9155,1.2186,0.1045,0.2008,0.2237,0.3608,0.4381,0.5386,0.6793,0.7889,0.8915,1.0236,0.0604,0.0836,0.1594,0.3315,0.3829,0.467,0.6001,0.7236,0.9653,1.2192,0.0794,0.1594,0.2231,0.3967,0.4386,0.4818,0.5523,0.686,0.7117,0.9966,0.1301,0.3298,0.6361,0.8113,0.8308,0.8492,0.9233,0.9396,0.9682,0.9942,0.1509,0.2291,0.3197,0.3683,0.4558,0.5033,0.6822,0.699,0.8763,0.9576,0.0339,0.0856,0.0994,0.2807,0.3655,0.54,0.6807,0.7947,0.9326,1.1564,0.0711,0.1071,0.1162,0.2424,0.279,0.3211,0.4022,0.4527,0.586,0.7879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1486,0.0,0.0,0.0
