0.262,0.8651,0.5295,0.0289,0.5871,0.2273,0.5377,0.4215,0.3868,0.3458,0.0027,0.7996,0.281,0.2744,1.0294,0.1096,0.5994,0.402,0.9549,0.4547,0.0025,0.8501,0.3207,0.2483,0.978,0.1178,0.653,0.4345,0.942,0.4227,-0.1042,0.7873,0.1648,0.3033,1.3037,-0.0408,0.5231,0.467,1.0505,0.5546,0.1691,0.6035,0.2077,0.3579,1.1266,0.0952,0.3972,0.377,0.8501,0.5429,0.1565,0.0,0.0,0.0,0.0
-0.124,0.698,0.0798,0.4639,1.4,-0.0058,0.5649,0.4114,1.3007,0.5705,0.0027,0.7996,0.281,0.2744,1.0294,0.1096,0.5994,0.402,0.9549,0.4547,0.0025,0.8501,0.3207,0.2483,0.978,0.1178,0.653,0.4345,0.942,0.4227,-0.1042,0.7873,0.1648,0.3033,1.3037,-0.0408,0.5231,0.467,1.0505,0.5546,0.1691,0.6035,0.2077,0.3579,1.1266,0.0952,0.3972,0.377,0.8501,0.5429,8.5029,0.0,0.0,0.0,0.0
0.2453,0.878,0.5208,-0.0068,0.63,0.1817,0.4969,0.4463,0.3356,0.3699,0.0027,0.7996,0.281,0.2744,1.0294,0.1096,0.5994,0.402,0.9549,0.4547,0.0025,0.8501,0.3207,0.2483,0.978,0.1178,0.653,0.4345,0.942,0.4227,-0.1042,0.7873,0.1648,0.3033,1.3037,-0.0408,0.5231,0.467,1.0505,0.5546,0.1691,0.6035,0.2077,0.3579,1.1266,0.0952,0.3972,0.377,0.8501,0.5429,0.0,0.0,0.0,0.0,0.0
0.2453,0.878,0.5208,-0.0068,0.63,0.1817,0.4969,0.4463,0.3356,0.3699,0.0027,0.7996,0.281,0.2744,1.0294,0.1096,0.5994,0.402,0.9549,0.4547,0.0025,0.8501,0.3207,0.2483,0.978,0.1178,0.653,0.4345,0.942,0.4227,-0.1042,0.7873,0.1648,0.3033,1.3037,-0.0408,0.5231,0.467,1.0505,0.5546,0.1691,0.6035,0.2077,0.3579,1.1266,0.0952,0.3972,0.377,0.8501,0.5429,0.0,0.0,0.0,0.0,0.0
0.2453,0.878,0.5208,-0.0068,0.63,0.1817,0.4969,0.4463,0.3356,0.3699,0.0027,0.7996,0.281,0.2744,1.0294,0.1096,0.5994,0.402,0.9549,0.4547,0.0025,0.8501,0.3207,0.2483,0.978,0.1178,0.653,0.4345,0.942,0.4227,-0.1042,0.7873,0.1648,0.3033,1.3037,-0.0408,0.5231,0.467,1.0505,0.5546,0.1691,0.6035,0.2077,0.3579,1.1266,0.0952,0.3972,0.377,0.8501,0.5429,0.0,0.0,0.0,0.0,0.0
0.2453,0.878,0.5208,-0.0068,0.63,0.1817,0.4969,0.4463,0.3356,0.3699,0.0027,0.7996,0.281,0.2744,1.0294,0.1096,0.5994,0.402,0.9549,0.4547,0.0025,0.8501,0.3207,0.2483,0.978,0.1178,0.653,0.4345,0.942,0.4227,-0.1042,0.7873,0.1648,0.3033,1.3037,-0.0408,0.5231,0.467,1.0505,0.5546,0.1691,0.6035,0.2077,0.3579,1.1266,0.0952,0.3972,0.377,0.8501,0.5429,0.0,0.0,0.0,0.0,0.0
0.2453,0.878,0.5208,-0.0068,0.63,0.1817,0.4969,0.4463,0.3356,0.3699,0.0027,0.7996,0.281,0.2744,1.0294,0.1096,0.5994,0.402,0.9549,0.4547,0.0025,0.8501,0.3207,0.2483,0.978,0.1178,0.653,0.4345,0.942,0.4227,-0.1042,0.7873,0.1648,0.3033,1.3037,-0.0408,0.5231,0.467,1.0505,0.5546,0.1691,0.6035,0.2077,0.3579,1.1266,0.0952,0.3972,0.377,0.8501,0.5429,0.0,0.0,0.0,0.0,0.0
0.2453,0.878,0.5208,-0.0068,0.63,0.1817,0.4969,0.4463,0.3356,0.3699,0.0027,0.7996,0.281,0.2744,1.0294,0.1096,0.5994,0.402,0.9549,0.4547,0.0025,0.8501,0.3207,0.2483,0.978,0.1178,0.653,0.4345,0.942,0.4227,-0.1042,0.7873,0.1648,0.3033,1.3037,-0.0408,0.5231,0.467,1.0505,0.5546,0.1691,0.6035,0.2077,0.3579,1.1266,0.0952,0.3972,0.377,0.8501,0.5429,0.0,0.0,0.0,0.0,0.0
0.2453,0.878,0.5208,-0.0068,0.63,0.1817,0.4969,0.4463,0.3356,0.3699,0.0027,0.7996,0.281,0.2744,1.0294,0.1096,0.5994,0.402,0.9549,0.4547,0.0025,0.8501,0.3207,0.2483,0.978,0.1178,0.653,0.4345,0.942,0.4227,-0.1042,0.7873,0.1648,0.3033,1.3037,-0.0408,0.5231,0.467,1.0505,0.5546,0.1691,0.6035,0.2077,0.3579,1.1266,0.0952,0.3972,0.377,0.8501,0.5429,0.0,0.0,0.0,0.0,0.0
0.2453,0.878,0.5208,-0.0068,0.63,0.1817,0.4969,0.4463,0.3356,0.3699,0.0027,0.7996,0.281,0.2744,1.0294,0.1096,0.5994,0.402,0.9549,0.4547,0.0025,0.8501,0.3207,0.2483,0.978,0.1178,0.653,0.4345,0.942,0.4227,-0.1042,0.7873,0.1648,0.3033,1.3037,-0.0408,0.5231,0.467,1.0505,0.5546,0.1691,0.6035,0.2077,0.3579,1.1266,0.0952,0.3972,0.377,0.8501,0.5429,0.0,0.0,0.0,0.0,0.0
0.2453,0.878,0.5208,-0.0068,0.63,0.1817,0.4969,0.4463,0.3356,0.3699,0.0027,0.7996,0.281,0.2744,1.0294,0.1096,0.5994,0.402,0.9549,0.4547,0.0025,0.8501,0.3207,0.2483,0.978,0.1178,0.653,0.4345,0.942,0.4227,-0.1042,0.7873,0.1648,0.3033,1.3037,-0.0408,0.5231,0.467,1.0505,0.5546,0.1691,0.6035,0.2077,0.3579,1.1266,0.0952,0.3972,0.377,0.8501,0.5429,0.0,0.0,0.0,0.0,0.0
0.2453,0.878,0.5208,-0.0068,0.63,0.1817,0.4969,0.4463,0.3356,0.3699,0.0027,0.7996,0.281,0.2744,1.0294,0.1096,0.5994,0.402,0.9549,0.4547,0.0025,0.8501,0.3207,0.2483,0.978,0.1178,0.653,0.4345,0.942,0.4227,-0.1042,0.7873,0.1648,0.3033,1.3037,-0.0408,0.5231,0.467,1.0505,0.5546,0.1691,0.6035,0.2077,0.3579,1.1266,0.0952,0.3972,0.377,0.8501,0.5429,0.0,0.0,0.0,0.0,0.0
0.2453,0.878,0.5208,-0.0068,0.63,0.1817,0.4969,0.4463,0.3356,0.3699,0.0027,0.7996,0.281,0.2744,1.0294,0.1096,0.5994,0.402,0.9549,0.4547,0.0025,0.8501,0.3207,0.2483,0.978,0.1178,0.653,0.4345,0.942,0.4227,-0.1042,0.7873,0.1648,0.3033,1.3037,-0.0408,0.5231,0.467,1.0505,0.5546,0.1691,0.6035,0.2077,0.3579,1.1266,0.0952,0.3972,0.377,0.8501,0.5429,0.0,0.0,0.0,0.0,0.0
0.2453,0.878,0.5208,-0.0068,0.63,0.1817,0.4969,0.4463,0.3356,0.3699,0.0027,0.7996,0.281,0.2744,1.0294,0.1096,0.5994,0.402,0.9549,0.4547,0.0025,0.8501,0.3207,0.2483,0.978,0.1178,0.653,0.4345,0.942,0.4227,-0.1042,0.7873,0.1648,0.3033,1.3037,-0.0408,0.5231,0.467,1.0505,0.5546,0.1691,0.6035,0.2077,0.3579,1.1266,0.0952,0.3972,0.377,0.8501,0.5429,0.0,0.0,0.0,0.0,0.0
0.2453,0.878,0.5208,-0.0068,0.63,0.1817,0.4969,0.4463,0.3356,0.3699,0.0027,0.7996,0.281,0.2744,1.0294,0.1096,0.5994,0.402,0.9549,0.4547,0.0025,0.8501,0.3207,0.2483,0.978,0.1178,0.653,0.4345,0.942,0.4227,-0.1042,0.7873,0.1648,0.3033,1.3037,-0.0408,0.5231,0.467,1.0505,0.5546,0.1691,0.6035,0.2077,0.3579,1.1266,0.0952,0.3972,0.377,0.8501,0.5429,0.0,0.0,0.0,0.0,0.0
