-0.498,0.1773,0.2017,0.514,0.5333,0.5925,0.5932,1.0266,1.0675,1.3714,0.1102,0.4258,0.4614,0.499,0.8041,0.8298,0.8979,0.9102,1.0409,1.056,-0.3276,0.0656,0.0871,0.1729,0.2645,0.5253,0.5693,0.7452,1.0765,1.1697,-0.4189,-0.1981,0.1179,0.248,0.4109,0.4851,0.5958,0.898,1.0846,1.1902,-0.3012,-0.1384,0.0005,0.06,0.1301,0.7364,0.8502,0.95,1.1677,1.1754,-0.4067,-0.3032,0.2603,0.2705,0.3275,0.6854,0.8811,1.1282,1.391,1.5082,-0.3251,-0.2577,-0.1105,0.2105,0.4502,0.492,0.5934,0.7155,0.94,1.0621,-0.1515,-0.1471,-0.1133,0.1642,0.5226,0.7848,0.8707,0.9348,1.0428,1.322,-0.1464,0.3013,0.4005,0.5,0.5088,0.5963,0.6354,0.8571,0.9413,1.0013,-0.1936,0.0887,0.4563,0.4628,0.5205,0.5621,0.6067,0.6216,0.781,0.9641,-0.135,0.1653,0.1787,0.5023,0.625,0.7683,0.8785,0.9636,1.1517,1.1962,52.6002,12.5915,0.0,0.7131,9.9887,11.5375,0.0,1.1253,0.8806,3.7288,0.0
-0.1897,-0.079,0.1132,0.1306,0.4183,0.5392,0.7702,1.1927,1.3021,1.8227,0.0111,0.3145,0.3895,0.7465,0.8423,0.8757,0.9542,1.0615,1.067,1.248,-0.4369,-0.1671,0.0417,0.1763,0.2614,0.3707,0.6511,0.6811,1.496,1.5304,-0.8169,-0.524,-0.3434,-0.0682,0.4855,0.5415,0.6273,0.9377,0.9967,1.5283,-0.2313,-0.0941,0.0594,0.2853,0.3335,0.3549,0.3601,0.4996,1.5303,1.7671,-0.2927,-0.2494,-0.1092,0.2851,0.8188,0.8272,1.0421,1.3161,1.4709,1.5899,-0.4741,-0.2618,-0.175,-0.1597,0.1551,0.7222,0.8122,0.8429,0.9992,1.2142,-0.3798,-0.1789,0.2409,0.3213,0.3311,0.4486,0.5121,0.7797,0.8007,1.625,-0.1672,0.2263,0.2825,0.7628,0.8374,1.0739,1.1282,1.2094,1.3522,1.458,-0.1585,-0.1075,0.1142,0.1766,0.2366,0.3008,0.4254,0.719,1.0062,1.4877,-0.5028,-0.2821,0.2411,0.4178,0.6268,0.9642,1.1662,1.2032,1.2173,1.2377,0.8945,1.0333,1.4117,8.4555,3.3495,8.3145,0.3177,5.7275,1.8666,3.5591,11.2934
0.0753,0.1221,0.1769,0.4417,0.5036,0.6239,0.9864,1.2338,1.3864,1.7308,0.1264,0.1989,0.4265,0.5654,0.6066,0.6517,1.0667,1.1831,1.5353,1.5598,-0.6308,-0.4067,0.1202,0.1978,0.6479,0.6922,0.9398,1.0353,2.0082,2.0868,-0.7435,-0.6866,-0.5612,0.0683,0.4624,0.915,0.9544,1.0031,1.299,1.6243,-0.8324,-0.3539,0.2885,0.3484,0.4448,0.4774,0.8247,0.9561,1.9124,2.1286,-0.7301,-0.5808,-0.2402,0.4385,0.6218,1.1722,1.3601,1.6066,1.6125,2.0582,-0.5544,-0.361,-0.0989,0.1936,0.3137,0.5231,0.8045,1.1086,1.1568,1.2497,-0.2614,-0.0836,-0.0457,0.1356,0.1412,0.2573,0.7002,1.1363,1.2504,1.7787,-0.7536,-0.3731,0.8295,0.8583,1.0156,1.1877,1.2872,1.6312,1.6615,2.0261,-0.7763,-0.4588,-0.171,-0.1215,0.0092,0.141,0.3205,0.4288,0.515,1.7853,-0.2361,-0.1866,0.3742,0.5134,0.6629,0.842,1.0915,1.1331,1.5126,1.6147,0.0,15.695,2.9859,0.0,15.6234,3.8516,0.2663,5.9517,43.9446,0.0102,4.1888
0.2166,0.2698,0.3034,0.4105,0.8716,0.8726,0.8773,0.9461,1.5352,1.7732,-0.3412,0.2314,0.2361,0.2789,0.3353,1.1005,1.3909,1.5589,1.671,2.0501,-0.7026,-0.4988,-0.1224,0.1719,0.1877,0.361,0.4153,0.4742,2.0094,2.6291,-0.9683,-0.1634,-0.1062,0.0759,0.5968,0.6584,0.7043,1.2839,1.3166,1.8581,-0.8742,0.1129,0.1441,0.2176,0.3312,0.6862,0.7221,0.9592,1.7975,2.281,-1.1571,-0.1406,-0.0415,0.0555,0.7795,1.1183,1.1706,1.1867,1.5675,1.604,-0.9723,-0.7336,-0.0858,0.1272,0.4725,0.7078,1.4012,1.4183,1.4487,1.469,-0.3744,-0.1928,-0.1452,0.1258,0.1884,0.3035,0.3521,0.6311,1.7597,2.0896,-0.7155,-0.5785,0.4222,0.6995,0.7178,0.8256,1.1296,1.4673,1.7229,2.0989,-0.71,-0.654,-0.5462,-0.4899,-0.2819,-0.1754,0.2194,0.6178,0.872,1.1857,-0.1556,0.3501,0.3575,0.3712,0.6529,0.9766,1.024,1.0579,1.2953,1.4348,28.5189,22.4703,0.0682,10.532,2.8436,48.2625,12.9341,2.7739,4.2347,1.6218,0.0385
-0.3229,-0.037,0.1392,0.4101,0.4474,0.7307,0.9675,1.0679,1.3648,1.9403,-0.9469,-0.1599,0.3891,0.4933,0.8685,1.1628,1.1882,1.6947,1.7648,2.2438,-1.2019,-0.5336,-0.2754,-0.0717,0.2534,0.4849,0.7981,0.9083,2.3405,3.0571,-0.9218,-0.3536,-0.1453,0.0667,0.1273,0.258,0.7065,0.8366,0.9194,1.9835,-1.0283,-0.0045,0.1059,0.1795,0.3615,0.6431,1.0974,1.4172,1.5372,2.8743,-1.1075,-0.1725,0.3862,0.3898,0.3993,0.8362,1.2375,1.7792,1.8208,2.0096,-1.3705,-1.1033,-0.2614,0.1111,0.2151,0.509,1.4817,1.5339,1.7434,1.7637,-0.6592,-0.4794,-0.0347,0.1773,0.1776,0.2799,0.3794,0.6234,1.2159,2.0518,-1.2655,-0.4467,0.0752,0.6808,0.9583,0.964,1.1599,1.2195,1.7973,2.6268,-1.0347,-0.8939,-0.8589,-0.8094,-0.6227,-0.1666,0.5372,0.6714,0.6902,1.3573,-0.38,0.0989,0.1409,0.3438,0.671,0.9222,0.9452,0.9494,1.494,1.5937,0.1519,3.1334,0.0,5.6875,2.3535,7.3087,8.7511,0.0046,0.2601,4.6532,4.2296
-0.1749,-0.1023,0.1325,0.2689,0.3703,0.73,0.8325,1.2905,1.6076,2.2545,-0.3498,0.0819,0.3856,0.4433,1.0061,1.143,1.5661,1.6497,1.979,2.6954,-1.6986,-0.3863,-0.1823,-0.0557,0.0513,0.525,0.9916,1.0277,2.4359,3.3481,-1.0609,-0.9752,-0.2048,0.0247,0.0758,0.3245,0.635,0.6798,0.837,2.5024,-0.9109,-0.0323,0.055,0.0796,0.2158,0.4683,1.158,1.2204,1.2466,2.8116,-1.586,-0.7887,0.7066,0.9091,0.9582,1.2569,1.7086,1.8591,2.0709,2.3518,-1.2148,-0.851,-0.4171,-0.2212,0.0089,0.3345,0.9661,1.3627,1.5218,1.7483,-0.8946,-0.3697,-0.3036,0.0427,0.2236,0.6731,0.7195,0.7528,1.1136,2.5933,-1.4127,-0.5894,-0.1116,0.5315,0.9764,1.1418,1.2711,1.5647,2.3239,2.416,-1.3734,-1.1683,-0.7201,-0.7192,-0.5095,-0.2136,0.2558,0.3899,0.5822,1.4739,-0.8082,-0.0641,0.1849,0.2243,0.7347,0.8794,0.9566,0.9907,1.1754,1.7331,3.6719,9.4879,3.2694,0.8765,24.9816,0.0682,0.0339,1.7739,0.4556,1.747,8.8409
-0.3547,-0.2754,-0.2611,0.2766,0.352,0.3753,1.1407,1.3892,1.6173,1.8496,-0.5752,0.028,0.1054,0.7143,1.1846,1.3465,1.4942,1.9254,2.2813,2.7794,-2.1022,-0.8178,-0.7513,-0.2505,0.3745,0.7219,1.0517,1.5497,2.8627,3.1255,-1.3576,-1.2598,0.0563,0.1213,0.1274,0.4074,0.4779,0.4799,0.6226,3.0553,-0.7388,-0.2636,0.069,0.1031,0.1038,0.6308,0.6667,1.3736,1.7318,2.8646,-1.1567,-1.1018,0.8284,1.1849,1.25,1.2506,1.5292,1.8495,1.9771,2.7296,-1.0534,-0.3848,-0.2586,0.3129,0.3245,0.7703,1.3814,1.4596,1.4666,1.6539,-1.1075,-0.7885,-0.5195,0.0099,0.262,0.4933,1.0305,1.0996,1.1364,2.373,-0.897,-0.5754,0.1365,0.2736,1.1294,1.3587,1.6667,2.0753,2.7603,2.8256,-1.8821,-1.1196,-0.9992,-0.882,-0.4754,-0.0776,0.3845,0.5515,0.6793,1.1475,-0.809,-0.2625,0.2686,0.3907,0.5831,0.8356,0.8659,0.995,1.3038,1.6051,25.4617,4.6314,0.5835,6.0227,4.373,12.5677,13.0968,3.4397,0.0,0.0135,3.4812
-0.5056,-0.1083,-0.0786,0.069,0.1112,0.1389,0.5819,1.2125,1.795,2.2613,-0.6006,0.0281,0.6624,0.7482,1.2231,1.5168,1.5347,2.091,2.117,2.3869,-2.4041,-1.0638,-1.0023,-0.5974,0.4973,0.8586,1.2542,2.0446,3.4854,3.7489,-1.5257,-0.9409,-0.2187,0.3384,0.5403,0.5504,0.6877,0.9042,1.0491,2.9601,-0.2002,-0.1829,-0.0484,0.1346,0.3273,0.4336,0.4404,1.4763,1.9473,2.6615,-1.4497,-1.2962,0.3675,0.801,1.2787,1.4137,1.7845,2.0541,2.1854,3.1889,-1.4376,-0.6986,-0.4033,-0.1411,-0.02,0.3061,1.001,1.1178,1.3841,1.5717,-1.4237,-1.0751,-0.588,0.0649,0.2861,0.4533,0.7654,0.8167,0.9995,2.1347,-1.0855,-0.4083,0.324,0.6701,0.7095,0.8409,2.1968,2.2874,2.9477,3.2007,-2.0515,-1.4829,-0.8987,-0.8507,-0.782,0.1739,0.5648,0.6921,1.2551,1.729,-0.7531,-0.4379,-0.1958,0.2563,0.347,0.7415,0.7722,0.909,1.0865,1.6066,14.7726,9.5123,2.4662,1.5401,0.8433,4.9589,0.2105,0.0,0.7318,0.022,1.612
-0.3949,-0.0399,0.0096,0.424,0.4558,0.5516,0.6089,0.8453,1.3908,1.9442,-0.7088,0.2909,0.6102,1.0657,1.0828,1.8748,2.0447,2.1895,2.2986,2.3407,-2.6902,-1.559,-1.422,-0.39,0.4872,1.3934,1.4969,2.1931,3.7301,3.8985,-0.9335,-0.9209,-0.7021,0.5067,0.5201,0.6076,0.678,0.8835,0.9525,3.445,-0.2464,-0.244,-0.1091,-0.0973,0.4105,0.4854,0.6777,1.6979,2.2042,2.4623,-1.7561,-1.0437,0.5611,0.9091,1.1378,1.7812,1.928,2.0776,2.3377,3.4519,-1.3745,-0.9535,-0.5317,-0.1282,-0.0308,0.3767,0.9827,1.0183,1.0545,1.0944,-0.9898,-0.963,-0.0928,-0.0002,0.5176,0.693,0.7236,0.9024,0.9442,2.749,-0.6275,-0.6169,0.1371,0.1926,0.3735,1.388,2.1564,2.201,2.8669,3.0522,-1.8327,-1.3887,-1.1463,-0.7915,-0.3082,0.2429,0.4022,0.7469,0.9009,1.9059,-0.9825,-0.1853,-0.1751,0.349,0.3675,0.6808,0.8496,0.9296,1.1967,1.5858,24.979,18.7988,11.117,17.8652,0.0,1.586,19.0704,12.3496,19.24,12.2236,1.7297
-0.1676,0.0994,0.2746,0.3988,0.4454,0.6215,0.8366,1.2219,1.6729,2.1465,-0.3432,0.6749,0.8688,1.0632,1.4202,1.5865,2.2102,2.3808,2.5099,2.7058,-3.0718,-2.0551,-0.9839,-0.8851,0.6849,0.8184,2.0506,2.553,3.5169,3.8423,-1.3072,-1.0925,-0.4119,0.1742,0.5359,0.6359,0.6437,0.7965,1.2124,4.0553,-0.2494,-0.0425,0.0822,0.1416,0.1514,0.2716,0.5527,1.9288,1.9503,2.0601,-1.6987,-0.7201,0.3947,1.1237,1.1408,1.3316,1.6778,1.9935,2.6581,3.138,-1.363,-0.9134,-0.5036,-0.4219,0.0412,0.3577,0.5793,1.1627,1.2028,1.2586,-0.588,-0.5149,-0.5061,0.2039,0.3995,0.5113,0.8951,1.1182,1.3164,2.9482,-0.8118,-0.2085,-0.0486,0.3436,0.6197,1.4793,1.6854,2.3968,2.897,3.1106,-1.8162,-1.2628,-0.9741,-0.7834,-0.0326,0.4072,0.7085,0.734,1.0807,2.2174,-0.5281,-0.2672,0.0909,0.119,0.2917,0.646,0.87,0.9899,1.0062,1.2833,0.0613,0.2347,7.8554,0.8825,4.8457,3.8792,10.0799,4.1415,0.8323,0.0044,0.0759
